Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
tennis-uniform-bc-0730,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0730-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0730,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0730-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,Tennis Uniform- BC-0729,<p>Custom made Tennis Uniform- BC-0729 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,Tennis skirt,Tennis Uniform,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_tennis_uni_001.jpg?v=1748062110,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
tennis-uniform-bc-0729,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
tennis-uniform-bc-0729,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,TENNIS-UNIFORM-BC-0729-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,Soccer Uniforms- BC-1200,<p>Custom made Soccer Uniforms- BC-1200 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/10-4.jpg?v=1748061514,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1200,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1200,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1200-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,Soccer Uniforms- BC-1201,<p>Custom made Soccer Uniforms- BC-1201 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/9-4.jpg?v=1748061386,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1201,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1201,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1201-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,Soccer Uniforms- BC-1091,<p>Custom made Soccer Uniforms- BC-1091 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/8-4.jpg?v=1748061253,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1091,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1091,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1091-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,Soccer Uniforms- BC-1092,<p>Custom made Soccer Uniforms- BC-1092 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/7-4.jpg?v=1748061067,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1092,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1092,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1092-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,Soccer Uniforms- BC-1093,<p>Custom made Soccer Uniforms- BC-1093 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/6-3.jpg?v=1748060801,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1093,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1093,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1093-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,Soccer Uniforms- BC-1099,<p>Custom made Soccer Uniforms- BC-1099 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/5-5.jpg?v=1748060552,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1099,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1099,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1099-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,Soccer Uniforms- BC-1098,<p>Custom made Soccer Uniforms- BC-1098 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Uniforms & Workwear > Sports Uniforms,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/4-4.jpg?v=1748060313,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1098,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Youth Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-YOUTH-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult X-Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-X-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult X-Large,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-X-LARGE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult 2XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-2XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1098,,,,,,,,Size,Adult 3XL,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1098-ADULT-3XL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
soccer-uniforms-bc-1097,Soccer Uniforms- BC-1097,<p>Custom made Soccer Uniforms- BC-1097 by Besu Customs.</p>,Besu Customs,Uncategorized,sports uniforms,Soccer Uniforms,true,Size,Youth Small,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1097-YOUTH-SMALL,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/3-5.jpg?v=1747764005,1,,false,,,,,,,youth-small; youth-medium; youth-large; adult-x-small; adult-small; adult-medium; adult-large; adult-x-large; adult-2xl; adult-3xl,,,,,lb,,,true,,,true,,,active
soccer-uniforms-bc-1097,,,,,,,,Size,Youth Medium,product.metafields.shopify.size,,,,,,,SOCCER-UNIFORMS-BC-1097-YOUTH-MEDIUM,0.0,shopify,continue,manual,65.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
